id,ticker,price,volatility,drift
2535,AFT,12.445,0.007122,-5.5e-05
2536,NOXL,0.03,0.151374,0.011093
2537,PGEM,21.65,0.017037,0.000132
2538,NATR,8.18,0.025276,0.000467
2539,ADDYY,61.52,0.015332,0.000226
2540,V,213.369995,0.030091,0.000542
2541,EGLE,50.709999,0.039279,-0.000124
2542,GCV,5.1394,0.014224,4.5e-05
2543,HYKUF,2.31,0.0114,-8.4e-05
2544,FEI,7.825,0.017483,6e-05
2545,CMHHF,1.41,0.022982,9.9e-05
2546,FORR,34.724998,0.02244,0.00034
2547,LYTS,11.79,0.026802,0.000445
2548,CRNT,1.875,0.030408,0.000222
2549,BANX,17.219999,0.014245,2e-05
2550,STRI,0.08,0.067882,0.001402
2551,NTOIY,23.952499,0.018387,0.000622
2552,WD,81.454697,0.017017,0.000492
2553,ATLC,26.42,0.035824,0.000704
2554,ORYX,0.023,0.088872,0.003326
2555,SFBC,39.349998,0.017384,0.000333
2556,PWCDF,24.120001,0.01512,0.000163
2557,PMT,14.46,0.015883,8.6e-05
2558,CBNK,24.059999,0.025757,0.000622
2559,MPV,12.38,0.012828,9.5e-05
2560,BSQR,1.09,0.038829,0.000367
2561,RGA,140.570007,0.017764,0.00023
2562,DLHC,12.42,0.04816,0.001109
2563,CRUS,76.489998,0.028787,0.000565
2564,INFN,7.005,0.027085,0.000261
2565,CLB,18.65,0.022702,0.000385
2566,KRYPF,1.86,0.012324,-0.000278
2567,FFIV,151.179993,0.037763,0.000808
2568,ELON,8.47,0.035121,0.000408
2569,RIO,70.599998,0.017284,0.000268
2570,TTWO,100.985001,0.025181,0.000574
2571,AHT,5.95,0.033974,0.000109
2572,ECPG,49.09,0.037647,0.000851
2573,ARAY,1.95,0.026639,5.7e-05
2574,CCOI,56.259998,0.036597,0.000608
2575,BANF,92.919998,0.017182,0.000387
2576,WATT,0.97,0.043796,0.000439
2577,AKR,14.68,0.014436,8.3e-05
2578,WYNN,85.919998,0.026778,0.000421
2579,CPIX,2.147,0.026603,4.6e-05
2580,UMPQ,18.465,0.020967,0.000245
2581,EZPW,8.26,0.030229,0.000504
2582,ENZN,0.275,0.04766,0.001047
2583,RCS,5.4118,0.010842,2e-06
2584,HIBB,67.879997,0.024758,0.000528
2585,NJR,49.880001,0.011193,0.000241
2586,TVPT,15.75,0.014193,5e-05
2587,ZION,47.709999,0.027448,0.000419
2588,O,64.445,0.017901,0.000235
2589,SHERF,0.3703,0.034724,0.000205
2590,FCMGF,7.62,0.009728,-6.6e-05
2591,GALE,300.0,0.057112,0.001336
2592,TSLA,172.190002,0.025807,0.001116
2593,PVNC,2.26,0.187177,0.016772
2594,IDRA,0.2936,0.057309,0.000952
2595,ORRF,25.82,0.017257,0.000204
2596,SHBI,19.27,0.020865,0.000276
2597,WABC,58.529999,0.013775,0.000269
2598,ANDE,35.0,0.02404,0.000361
2599,CEQP,27.625,0.02092,0.000134
2600,SBGI,17.51,0.025885,0.000364
2601,HPF,15.4388,0.01224,2.7e-05
2602,MIY,11.54,0.006612,5e-06
2603,PUK,26.02,0.019287,0.000182
2604,RCMT,13.865,0.042811,0.000959
2605,SIRI,6.12,0.036771,0.000698
2606,DD,69.620003,0.013788,0.000184
2607,EL,241.619995,0.024678,0.000429
2608,LQ,43.240002,0.020734,0.00067
2609,SAL,30.5,0.015196,0.000202
2610,NOW,406.339996,0.033771,0.00084
2611,KTWO,27.5,0.021197,0.00049
2612,ANGI,1.97,0.028495,9e-06
2613,MCCK,26.1,0.028136,0.000491
2614,KE,24.440001,0.025426,0.000513
2615,WSBF,16.91,0.023595,0.000339
2616,FSUMF,14.4228,0.028735,0.000439
2617,LPL,5.36,0.019317,8e-05
2618,WAWL,3.95,0.03042,0.000263
2619,GOF,16.208,0.010493,2.8e-05
2620,LNC,31.25,0.021048,0.000242
2621,TNXP,0.5391,0.069797,-0.000264
2622,BKU,35.200001,0.015085,0.000143
2623,ONCY,1.79,0.041963,0.000569
2624,PERI,25.385201,0.028203,0.000388
2625,PFE,52.220001,0.022223,0.000329
2626,WHF,13.13,0.014747,9.6e-05
2627,STRS,22.75,0.033887,0.000706
2628,CLRI,0.025,0.199314,0.018588
2629,SEMI,16.686001,0.020711,-0.000374
2630,EBS,11.955,0.023287,0.000266
2631,EGHT,4.4499,0.042941,0.000888
2632,WAB,101.449997,0.016987,0.000332
2633,CASH,42.630001,0.026089,0.000429
2634,VNET,5.005,0.030446,0.000225
2635,GHC,602.25,0.012309,0.00031
2636,BV,6.435,0.021197,-0.000307
2637,PTCT,39.584999,0.035884,0.000836
2638,BAX,52.450001,0.018117,0.000227
2639,ESSA,21.299999,0.013909,0.000169
2640,CBLUY,11.19,0.017564,1.9e-05
2641,IAUGY,16.184999,0.013605,7.5e-05
2642,CSII,13.265,0.028847,0.000172
2643,MYGN,17.900101,0.029266,0.000523
2644,JAPSY,10.01,0.016267,5e-06
2645,FONR,17.5783,0.040695,0.000723
2646,PAHC,12.7552,0.01859,0.000114
2647,AHH,11.99,0.014243,0.00011
2648,FDX,175.315002,0.014808,0.000341
2649,DAHSF,2.82,0.015834,1.5e-05
2650,EGFEY,0.525,0.068189,0.002281
2651,LTOUF,26.4,0.022187,0.000267
2652,NTRA,38.900002,0.029207,0.000632
2653,UUGRY,25.120001,0.012106,4.5e-05
2654,NSSC,26.200001,0.034566,0.000839
2655,KRNY,9.71,0.015436,0.000136
2656,AREN,13.43,0.066184,0.002294
2657,ARCB,78.014999,0.023412,0.000385
2658,DRIV,21.981199,0.013217,0.000245
2659,OMC,76.410004,0.026782,0.000427
2660,CSCO,48.595001,0.044768,0.001132
2661,OXBR,1.55,0.046773,0.000758
2662,USNA,51.84,0.037666,0.001174
2663,DUFRY,4.07,0.021934,2.1e-05
2664,PMM,6.395,0.008296,8e-06
2665,AMRS,1.5412,0.043603,0.000124
2666,LLY,365.589996,0.02329,0.00036
2667,ROST,114.775002,0.037379,0.000794
2668,BJRI,29.110001,0.030742,0.000589
2669,CHHE,0.17,0.130975,0.008553
2670,WTS,152.264999,0.01563,0.000282
2671,PTY,13.05,0.011497,5.2e-05
2672,QIFTF,0.5649,0.061165,0.001974
2673,SGBI,0.0112,0.132899,0.008504
2674,FMBM,23.0,0.017867,0.000161
2675,CCBC,13.5,0.018242,0.000233
2676,NABZY,10.235,0.015567,0.000207
2677,SMFG,6.7875,0.01534,-2.3e-05
2678,AMKR,26.02,0.030729,0.000532
2679,LSBK,12.25,0.015112,0.000129
2680,SOCGM,25.68,0.017729,0.000133
2681,TDF,10.3028,0.013503,6.5e-05
2682,JMHLY,48.785,0.0165,0.000215
2683,STJPF,13.65,0.022001,0.000256
2684,PCTY,213.169998,0.02103,0.000659
2685,HOLI,16.805,0.02501,0.000448
2686,DVAX,11.5,0.046066,0.000852
2687,SPNS,18.23,0.042,0.00083
2688,TSBK,33.994999,0.019967,0.000317
2689,CYRN,0.6708,0.049171,0.000569
2690,ESGR,219.205002,0.016478,0.000371
2691,PRMRF,21.49,0.030552,0.000466
2692,DXCM,116.614998,0.037263,0.0009
2693,YWGRF,0.025,0.037613,-8.8e-05
2694,NORNQ,0.019,0.145301,0.008991
2695,BOOT,62.305,0.028231,0.000689
2696,CBUMF,0.9235,0.0223,0.000109
2697,NCLIP,13.0,0.055616,0.001784
2698,CCK,79.419998,0.024876,0.000392
2699,NDEKY,31.17,0.018164,0.000133
2700,LANC,201.003006,0.014553,0.000368
2701,IART,56.715,0.026147,0.000486
2702,LFVN,3.85,0.082892,0.003293
2703,QTWO,27.299999,0.020074,0.000319
2704,SFNC,21.15,0.016885,0.000256
2705,HEES,44.09,0.025115,0.000407
2706,JHI,12.572,0.009237,3.7e-05
2707,NSS,24.852501,0.01273,7.3e-05
2708,EVC,5.295,0.036034,0.000537
2709,SAR,26.799999,0.024931,9.7e-05
2710,PII,107.5,0.015844,0.00036
2711,PODD,302.079987,0.023771,0.000649
2712,BOTRF,0.17,0.065225,0.001796
2713,ROC,10.15,0.003426,6.8e-05
2714,NXGPY,36.540001,0.018664,-0.000217
2715,AMCF,0.0105,0.131053,0.007366
2716,GASS,2.77,0.024138,0.0001
2717,NC,42.0,0.018406,0.000355
2718,C,45.009998,0.019044,0.000203
2719,FBP,14.05,0.024405,0.000313
2720,FNLC,29.77,0.018467,0.000282
2721,PNFP,75.639999,0.019984,0.000446
2722,HII,233.910004,0.023417,0.00038
2723,TYHOF,38.630001,0.011152,0.00013
2724,ECOL,47.990002,0.039012,0.000919
2725,BMO,90.989998,0.017831,0.00024
2726,USCS,0.0112,0.133909,0.008375
2727,MOS,47.07,0.019414,0.000269
2728,MCN,7.6523,0.010718,-1.5e-05
2729,ASTE,41.43,0.025705,0.000469
2730,HRNNF,27.290001,0.00895,0.000182
2731,BKT,12.61,0.008086,-1.7e-05
2732,ABC,166.059998,0.031924,0.000606
2733,FCN,162.710007,0.023211,0.000542
2734,SNI,90.040001,0.016126,0.00021
2735,VIVO,33.619999,0.029318,0.000602
2736,MTPOF,0.8405,0.014967,-4.4e-05
2737,ARR,5.845,0.013795,-0.000239
2738,MCY,34.41,0.014713,0.00022
2739,INVE,7.69,0.039077,0.000506
2740,PRTK,2.005,0.032935,7e-05
2741,STXS,1.99,0.042482,0.000512
2742,PIM,3.285,0.009507,-1.9e-05
2743,BWP,12.05,0.015038,3.8e-05
2744,IMMR,8.085,0.03674,0.000617
2745,USEG,2.4201,0.04617,0.000722
2746,SMMF,26.905001,0.023514,0.000429
2747,ICPT,14.14,0.035817,0.00058
2748,SCHN,32.810001,0.023163,0.000384
2749,VWSYF,28.807501,0.023979,0.000507
2750,GAM,37.200001,0.010686,0.00011
2751,ROP,432.940002,0.017241,0.000495
2752,WSFS,46.6292,0.030086,0.000603
2753,GAIA,2.6287,0.027604,0.000318
2754,HIX,5.1,0.01009,-3.6e-05
2755,NTIC,12.81,0.028125,0.000546
2756,KOF,66.055,0.015361,0.000266
2757,LH,228.304993,0.022383,0.000313
2758,COF,96.699997,0.020862,0.000423
2759,LCUT,8.66,0.027188,0.000383
2760,HNRDF,0.6096,0.010482,-0.000169
2761,WNC,24.34,0.026889,0.000409
2762,LOW,202.380005,0.034626,0.00075
2763,ADP,261.234985,0.034908,0.000702
2764,GNCMA,36.279999,0.026793,0.000566
2765,SLAB,141.259995,0.023775,0.000353
2766,STAG,33.404999,0.015383,0.000206
2767,PKIN,11.75,0.017504,0.000209
2768,SBFG,16.639999,0.020656,0.000225
2769,RPM,102.870003,0.014822,0.000341
2770,SRG,11.961,0.031053,0.000335
2771,BIDU,114.949997,0.032372,0.000687
2772,CBAN,13.34,0.025823,0.000368
2773,DEI,15.72,0.016047,7.9e-05
2774,TEVA,8.495,0.019988,0.000318
2775,GHY,11.15,0.006865,-9.3e-05
2776,AMED,85.480003,0.033467,0.000756
2777,WWW,10.25,0.018951,0.000327
2778,RMAX,19.84,0.018787,0.000116
2779,NCLTF,114.925003,0.015873,0.000299
2780,SMBC,49.700001,0.017882,0.000365
2781,VRNS,22.445,0.024941,0.000434
2782,JGH,11.9,0.007469,-7.8e-05
2783,AGPYY,16.120001,0.022179,4e-06
2784,DCOM,32.48,0.015981,0.000194
2785,ESI,18.834999,0.01914,0.000281
2786,RNLSY,7.084,0.020612,9e-06
2787,PFMT,2.3936,0.038536,0.000483
2788,TRS,27.8318,0.026382,0.000489
2789,BPIRY,1.22,0.04991,7.9e-05
2790,ARCO,7.19,0.02023,2.2e-05
2791,SF,60.705002,0.017182,0.000316
2792,VAC,140.130005,0.018073,0.000491
2793,HPE,16.195,0.016637,0.000195
2794,CRARY,4.99,0.01975,0.000108
2795,MS-PF,25.120001,0.004955,1.3e-05
2796,PEBK,30.370001,0.021059,0.000331
2797,MSFG,40.650002,0.02467,0.000402
2798,CYBE,54.0,0.029334,0.000649
2799,TENX,0.1287,0.061651,0.001141
2800,EQS,1.65,0.020839,8.2e-05
2801,CBRL,98.550003,0.01723,0.000405
2802,UEEC,0.25,0.068598,0.002294
2803,SWK,78.839996,0.021457,0.000275
2804,SVYSF,97.492996,0.014003,8.4e-05
2805,RACE,221.270004,0.014179,0.000463
2806,RMGN,1.29,0.040964,-4.8e-05
2807,FRPT,56.25,0.024142,0.000548
2808,CYTK,38.540001,0.03314,0.000451
2809,HES,133.669998,0.022132,0.000313
2810,THR,19.530001,0.016836,0.000224
2811,CAF,14.0801,0.016054,8.3e-05
2812,BOTJ,12.5,0.026907,0.000468
2813,CTIC,5.67,0.051449,0.000553
2814,FMS,15.635,0.013903,0.000128
2815,FARO,31.360001,0.02925,0.000489
2816,TNP,17.295,0.02183,0.000199
2817,MTDR,56.549999,0.031057,0.00077
2818,FMN,10.75,0.008431,2e-06
2819,BIRDF,5.36,0.021632,-5e-05
2820,BPT,11.135,0.020316,0.000156
2821,SNSGF,0.023,0.182376,0.015889
2822,EDUC,3.254,0.033185,0.000678
2823,DKSHF,75.269997,0.007865,3e-05
2824,WLKP,21.8766,0.016446,5.8e-05
2825,GLOB,179.846207,0.020973,0.000841
2826,EPR-PE,27.49,0.014104,0.00011
2827,CAMP,3.56,0.045194,0.001001
2828,VSH,22.201099,0.020828,0.000403
2829,LYV,72.5,0.027678,0.000457
2830,RJF,113.610001,0.035769,0.000733
2831,SNOW,149.354996,0.031606,6.1e-05
2832,MET,72.160004,0.021831,0.000289
2833,MIDD,139.119995,0.028941,0.000728
2834,UBOH,18.4,0.020578,0.000291
2835,MTX,60.904999,0.014201,0.000234
2836,FIS,70.775002,0.016951,0.000177
2837,VLY,11.7,0.017359,0.000189
2838,VVR,3.85,0.010373,-2.4e-05
2839,ADMP,0.1839,0.069091,0.001762
2840,DOW,50.480099,0.01806,0.00014
2841,NMS,11.65,0.009275,-2.2e-05
2842,DEO,185.240005,0.01147,0.000181
2843,GTWCF,1.63,0.012647,0.000153
2844,OB,3.44,0.029488,-0.002076
2845,OTIC,0.1325,0.052082,0.000184
2846,DYNT,0.45,0.052536,0.001241
2847,MGA,59.360001,0.022873,0.000342
2848,GLRI,0.0121,0.096289,0.002512
2849,JNJ,176.289993,0.026708,0.000418
2850,NEPT,0.5525,0.047139,0.000378
2851,GTN-A,10.96,0.027483,0.000414
2852,NFX,17.07,0.019045,0.000286
2853,THQ,20.34,0.009872,5.3e-05
2854,GURE,3.5619,0.045405,0.000903
2855,NVEC,62.459999,0.051809,0.001508
2856,VMI,330.5,0.020517,0.000511
2857,INTG,50.950001,0.027898,0.000592
2858,ACNB,37.5,0.017617,0.000195
2859,ACGBY,8.315,0.015164,1.8e-05
2860,MRIN,1.26,0.045101,6.6e-05
2861,SGFEF,329.660004,0.010138,0.000334
2862,ADES,2.5,0.032351,0.000467
2863,STOR,32.006699,0.014107,0.00022
2864,KFRC,52.639999,0.032175,0.000615
2865,ALIOF,278.5,0.012972,0.000388
2866,BRKL,13.75,0.014344,0.000146
2867,EBMT,16.972401,0.015255,0.000289
2868,CAC,42.345001,0.016705,0.000254
2869,NAII,7.7,0.032463,0.000519
2870,SREDY,10.79,0.014132,5.6e-05
2871,OVBC,26.764999,0.016432,0.000229
2872,MHN,10.4,0.006669,-7e-06
2873,TGI,11.67,0.021812,0.000242
2874,ARRY,21.02,0.039969,0.000487
2875,RHI,74.144997,0.037848,0.000889
2876,AFLYY,1.36,0.02278,-1.2e-05
2877,KEQU,16.370001,0.022708,0.000354
2878,TRGP,69.580002,0.022378,0.000426
2879,RNECY,4.705,0.031255,0.000401
2880,OFLX,107.591003,0.025911,0.000605
2881,APD,315.36499,0.027865,0.000458
2882,AU,18.33,0.02242,0.000239
2883,EDGW,4.44,0.027732,0.000281
2884,AGZNF,5.61,0.019681,0.000108
2885,ELVAF,0.06,0.085842,0.002113
2886,SHLAF,192.399994,0.011289,0.000147
2887,PCYO,10.54,0.058636,0.001838
2888,PTNR,6.97,0.021232,0.00016
2889,DPSGY,39.915001,0.016895,0.000216
2890,ASX,6.64,0.019988,0.000229
2891,PRDSF,5.43,0.020984,0.000204
2892,NEWT,18.403,0.03656,0.000619
2893,SHIP,0.5185,0.056786,-8.3e-05
2894,BDJ,9.1599,0.0111,4e-06
2895,GGZ,11.53,0.009517,4.3e-05
2896,RMGOF,7.8,0.012372,9.1e-05
2897,LTRE,1.0,0.047033,0.000939
2898,CTIB,0.73,0.051142,0.001184
2899,SVNLF,9.938,0.014664,9.7e-05
2900,JTPY,5.04,0.044508,0.000955
2901,AWK,156.695007,0.0221,0.000336
2902,CDZI,2.16,0.04433,0.000663
2903,BNSO,3.37,0.061087,0.001857
2904,EMSHF,713.450012,0.011034,0.00032
2905,MCA,13.53,0.005624,6.6e-05
2906,DBVT,1.33,0.042304,0.000197
2907,AVAV,86.934998,0.021233,0.000381
2908,HCA,240.190002,0.015777,0.000469
2909,WB,17.5,0.024771,0.000324
2910,CP,78.008301,0.024283,0.000398
2911,JMPLY,50.776001,0.016728,0.000119
2912,BXC,67.32,0.034379,0.000514
2913,CEMI,0.2988,0.06528,0.001562
2914,CNBZ,20.0,0.019478,0.000101
2915,CHRS,7.025,0.029516,0.000289
2916,ASPS,13.59,0.030059,0.000584
2917,TIGR,5.175,0.046224,0.00083
2918,BLDR,65.730003,0.031085,0.00065
2919,QURE,23.490499,0.03145,0.000567
2920,EGL,29.1,0.022906,0.000248
2921,USAP,7.2,0.02517,0.000309
2922,TYIDY,55.884998,0.013013,0.000175
2923,TPPPF,0.02,0.083436,0.002911
2924,BLD,157.520004,0.019304,0.000699
2925,OJOC,275.0,0.015447,0.000449
2926,UL,50.5588,0.022189,0.00034
2927,OFS,10.67,0.017163,8.4e-05
2928,BF-A,67.410004,0.027958,0.000506
2929,APEI,13.21,0.022054,0.000135
2930,ETN,158.259995,0.012214,0.000241
2931,KEY,17.365,0.018826,0.000207
2932,FSLR,152.335007,0.026074,0.000566
2933,TONPF,15.31,0.016106,0.00019
2934,HALFF,128.830002,0.010872,8.2e-05
2935,AEIS,91.529999,0.028431,0.000561
2936,SYNT,40.990002,0.028517,0.00051
2937,NXRT,45.709999,0.016106,0.000407
2938,QTNT,0.6899,0.039747,-0.000619
2939,JWN,17.610001,0.02122,0.000338
2940,CYBR,137.320007,0.022901,0.000674
2941,WLFC,57.654999,0.025027,0.000456
2942,NDAQ,63.990002,0.017606,0.000403
2943,CSBR,6.5688,0.068532,0.002357
2944,CERE,27.26,0.037604,0.001268
2945,SHLM,44.0,0.017086,0.00034
2946,AIT,128.470001,0.014447,0.000303
2947,KYN,8.505,0.017655,3.8e-05
2948,PXD,216.759995,0.023717,0.000327
2949,PFS,21.85,0.015328,0.000153
2950,WOR,52.279999,0.018311,0.000338
2951,TMO,566.36499,0.035977,0.000742
2952,LKFN,75.480003,0.017316,0.000342
2953,SBKFF,72.139999,0.030061,0.000756
2954,AUPH,4.675,0.039324,0.000811
2955,PRFT,73.779999,0.037581,0.000864
2956,SP,34.849998,0.017551,0.000338
2957,DXPE,25.795,0.042083,0.001036
2958,DY,86.900002,0.025754,0.000563
2959,KBDCY,13.75,0.018891,0.000251
2960,MRTX,40.860001,0.034282,0.00096
2961,GEOS,4.18,0.029591,0.000386
2962,SRNE,1.1089,0.12036,0.006791
2963,MA,355.225006,0.042926,0.0011
2964,PFGC,60.32,0.021994,0.00056
2965,KTCC,4.7199,0.039912,0.000703
2966,MGRC,95.82,0.021258,0.000496
2967,ZAZA,0.03,0.111833,0.003944
2968,FOXA,31.285,0.016494,3.3e-05
2969,FFHL,8.55,0.054661,0.001322
2970,WTFC,85.824997,0.021473,0.000309
2971,MITL,11.15,0.022017,0.000206
2972,KCLI,30.0,0.017419,0.000206
2973,TXRH,97.410004,0.017347,0.000391
2974,CPHC,25.5,0.026575,0.000498
2975,AMGN,275.404999,0.042771,0.001028
2976,HAIN,17.65,0.022271,0.000417
2977,HYT,9.08,0.009239,-8e-06
2978,SPLP,42.5,0.016334,0.00037
2979,ITW,221.149994,0.032469,0.000609
2980,TGS,8.96,0.026953,0.00035
2981,LEE,18.030001,0.026524,0.000339
2982,KOTMY,15.2535,0.026266,-0.000497
2983,ORI,23.844999,0.022452,0.000341
2984,APB,11.54,0.015085,0.000368
2985,DAKT,2.13,0.027993,0.000442
2986,EFOI,0.3801,0.048372,0.000719
2987,PMX,9.13,0.008344,-1.4e-05
2988,XTLB,1.2103,0.068631,0.001642
2989,GSL,17.33,0.032737,0.000365
2990,OSBC,17.02,0.023138,0.000343
2991,RARE,40.860001,0.027188,0.000344
2992,DWCH,13.1,0.04798,0.001166
2993,LDP,18.860001,0.008765,-1.7e-05
2994,HST,17.955,0.023342,0.0003
2995,ROYMY,4.97,0.019884,-0.000103
2996,NIE,20.799999,0.011974,4.9e-05
2997,AIZ,129.654999,0.018985,0.00027
2998,DSU,9.4624,0.011132,-3.1e-05
2999,INT,27.105,0.031263,0.000614
3000,TWO,16.1,0.021484,0.000131
3001,PFLT,11.46,0.012318,4.1e-05
3002,WMC,9.03,0.021552,-0.000337
3003,CBFV,21.65,0.014292,0.000145
3004,RDY,54.279999,0.015365,0.000336
3005,CCGDF,0.1153,0.022359,-0.000188
3006,ITSXF,33.389999,0.007599,0.000108
3007,PLUG,14.055,0.042383,0.00069
3008,VKQ,9.6792,0.007188,-2e-06
3009,TTGT,42.830002,0.028258,0.000537
3010,EGAN,8.51,0.078001,0.002725
3011,HIO,3.97,0.011773,-8e-06
3012,FMNB,14.62,0.022363,0.000291
3013,HAFC,25.32,0.02332,0.000327
3014,SPE,11.97,0.007342,1.1e-05
3015,KIRK,3.8499,0.031087,0.000381
3016,SSTK,50.685001,0.020659,0.000372
3017,OTPGF,13.75,0.023226,0.000152
3018,CGO,9.23,0.012913,2.7e-05
3019,COMM,7.955,0.022209,0.000109
3020,CRIS,0.6625,0.042925,0.000448
3021,CNTY,7.42,0.034256,0.000631
3022,GPT,27.48,0.010295,2.1e-05
3023,SGRP,1.345,0.059802,0.001609
3024,DCT,11.63,0.024643,-0.000791
3025,DTE,118.815002,0.013203,0.00011
3026,SKFOF,249.600006,0.022925,0.000526
3027,NBHC,43.349998,0.012477,0.000226
3028,LPLA,219.615005,0.016632,0.00045
3029,PSBQ,21.99,0.013592,0.000213
3030,USM,20.24,0.015853,0.000144
3031,PBSFF,8.355,0.031572,0.000354
3032,BGT,11.1993,0.009602,-1.7e-05
3033,BUR,8.78,0.019441,0.000121
3034,MCOA,0.0104,0.126205,0.007281
3035,NATH,66.739998,0.023817,0.000417
3036,ASB,23.0,0.023514,0.000361
3037,PCQ,15.87,0.008533,4.2e-05
3038,FGEN,14.29,0.028641,0.000293
3039,MSTR,196.869995,0.033376,0.00063
3040,KMX,65.839996,0.025629,0.000374
3041,NECB,14.26,0.01775,0.000227
3042,FE,41.689999,0.011986,9.1e-05
3043,VIEWF,0.02,0.084365,0.003036
3044,NKSH,39.279999,0.017214,0.000259
3045,PEBO,29.57,0.020179,0.000308
3046,FDP,26.52,0.018486,0.000202
3047,SLF,46.095001,0.017719,0.00023
3048,MTG,13.12,0.028819,0.000455
3049,NOK,4.875,0.020997,0.000313
3050,SHTDF,2.76,0.018058,0.000123
3051,RDCM,10.31,0.045845,0.000935
3052,DDT,25.4436,0.014018,0.0001
3053,GPN,99.059998,0.029308,0.000528
3054,CHMG,45.049999,0.015882,0.000167
3055,LEU,33.869999,0.038901,0.00037
3056,DLNG,2.81,0.027496,-1.6e-05
3057,NCTKF,24.219999,0.015815,0.000176
3058,KRNNF,84.879997,0.012119,0.000106
3059,SRE,162.639999,0.017237,0.000196
3060,BYM,11.4324,0.007637,2e-06
3061,CINF,105.879997,0.029061,0.000499
3062,FCX,38.174999,0.023499,0.000319
3063,SEIC,60.77,0.035028,0.000767
3064,CNOB,24.780001,0.017747,0.000265
3065,FREE,4.12,0.018774,-0.000298
3066,MARPS,8.19,0.029292,0.00036
3067,MKSI,83.690002,0.022474,0.000402
3068,GCRIF,0.04,0.084527,0.002798
3069,PGPHF,929.25,0.018884,0.000494
3070,ALL,128.300003,0.01394,0.000242
3071,BST,31.17,0.011944,0.00018
3072,TROW,120.055,0.035463,0.000723
3073,RSYS,1.72,0.031649,0.00035
3074,JMBA,13.01,0.026754,0.000206
3075,NMHLY,0.02,0.14359,0.00936
3076,NHI,56.360001,0.014114,0.000164
3077,SOHU,14.43,0.030013,0.000459
3078,PCH,47.25,0.015319,0.000175
3079,SSBI,16.879999,0.021936,0.000291
3080,OTSKY,16.610001,0.015415,0.000133
3081,FTNT,53.93,0.018999,0.000706
3082,SMLR,30.57,0.040379,0.001182
3083,DNTUF,31.99,0.013121,8.2e-05
3084,LUV,38.494999,0.033549,0.000643
3085,RWLK,0.8646,0.048825,-0.000216
3086,VTNR,6.3199,0.118187,0.006578
3087,HRB,41.509998,0.016945,0.000351
3088,DKS,120.360001,0.019205,0.000546
3089,PYS,20.860001,0.014638,9.8e-05
3090,SCYT,60.0,0.014684,0.000256
3091,NVAX,16.4,0.04645,0.000975
3092,PDS,74.040001,0.02547,0.000264
3093,LOCO,10.635,0.021101,8.5e-05
3094,MRO,26.9,0.018041,0.000192
3095,INGR,98.459999,0.014718,0.000261
3096,MOD,19.26,0.023228,0.000401
3097,GMGSF,12.325,0.030116,0.001005
3098,GBLX,0.025475,0.126254,0.007407
3099,SKSUF,15.33,0.009584,0.000109
3100,SCVL,23.76,0.027029,0.000497
3101,PFG,88.639999,0.019591,0.000329
3102,UPS,181.160004,0.013242,0.000117
3103,RIG,3.94,0.024577,0.000209
3104,NTZ,6.68,0.029195,0.000308
3105,FGL,285.0,0.0,0.054067
3106,SIELY,4.51,0.018638,5.6e-05
3107,RVSB,7.42,0.022484,0.00032
3108,CDNA,12.39,0.035648,0.000698
3109,GLPI,51.799999,0.014675,0.000158
3110,SPCB,2.08,0.172185,0.014187
3111,IRMD,27.900299,0.025407,0.000565
3112,MPAA,10.46,0.033657,0.000599
3113,ASTC,10.41,0.054856,0.000956
3114,ASTI,2.88,0.064957,-0.006026
3115,EDF,4.32,0.020138,5.7e-05
3116,VIDE,2.55,0.045314,0.001062
3117,RAIFF,15.5,0.017103,4e-06
3118,TOUR,1.882,0.036039,0.000288
3119,SHLD,31.370001,0.007505,0.000426
3120,GT,10.595,0.017758,0.000144
3121,MASI,141.524994,0.016862,0.000402
3122,DASTY,37.134998,0.017952,0.0004
3123,RHP,89.459999,0.019473,0.00032
3124,AAALY,34.650002,0.016789,0.000222
3125,SAPIF,25.040001,0.011684,0.000152
3126,COO,314.834991,0.026778,0.000474
3127,RNR,183.669998,0.023172,0.000387
3128,KFFB,7.175,0.01841,0.000127
3129,DOMR,0.0107,0.075296,0.002203
3130,AAP,144.470001,0.024062,0.000364
3131,IMKTA,100.695,0.019302,0.000306
3132,EPAM,346.950012,0.036495,0.000962
3133,GRMN,94.769997,0.026082,0.000415
3134,DRLCQ,0.07432,0.067999,0.00176
3135,CFNB,16.049999,0.024369,0.000346
3136,PDI,20.209999,0.008921,-0.0
3137,OCUL,2.73,0.037135,0.00032
3138,PRKR,0.259,0.054653,0.001113
3139,ABCO,0.9,0.010467,4.5e-05
3140,CCLP,1.4,0.030347,1e-06
3141,SGEN,130.725006,0.025058,0.00056
3142,VBIV,0.5101,0.04384,0.000317
3143,TLK,23.49,0.020279,0.000242
3144,IRL,9.35,0.013606,7.7e-05
3145,OCFC,22.220699,0.015687,0.000207
3146,WGO,56.41,0.026354,0.000428
3147,NOBGF,0.051,0.079709,0.002139
3148,BMY,78.635002,0.020462,0.000283
3149,SZKMY,135.910004,0.019114,0.000296
3150,IEX,235.979996,0.012871,0.000344
3151,IDKOF,22.139999,0.013333,9e-05
3152,JCI,64.985001,0.021127,0.000286
3153,VNOM,30.379999,0.024544,0.000293
3154,UPLD,7.401,0.023031,0.000168
3155,HDB,68.959999,0.031258,0.000668
3156,MFV,4.4,0.012609,6e-06
